Top 5 words(According to frequency)

"Brittonic,",1
Celtic,1
occupation.[30][31][32],1
resisted,1
then-local,1
Brittonic,1
(originally,1
Ænglaland,1
Ænglisc),1
Angles.[33],1
Anglian,1
(Mercian,1
Northumbrian),1
Kentish,1
Saxon.[34],1
educational,1
reforms,1
kingdom,1
"Wessex,",1
variety.[35],1
Beowulf,1
"Saxon,",1
"poem,",1
Cædmon's,1
"Hymn,",1
Northumbrian.[36],1
"Mercian,",1
Northumbrian.,1
inscriptions,1
script.[37],1
6th,1
"adopted,",1
letterforms.,1
included,1
wynn,1
⟨ƿ⟩,1
thorn,1
"⟨þ⟩,",1
modified,1
eth,1
"⟨ð⟩,",1
ash,1
⟨æ⟩.[37][38],1
essentially,1
virtually,1
impossible,1
21st-century,1
unstudied,1
understand.,1
German:,1
freer,1
"(he,",1
his),1
inflections,1
"(speak,",1
"speaks,",1
"spoke,",1
"spoken),",1
endings.[39][40][41],1
"migration,",1
10th,1
"centuries,",1
amidst,1
"invasions,",1
evidence,1
"intelligibility,[42]",1
"Theoretically,",1
900s,1
"AD,",1
(northern),1
hold,1
Scandinavia.,1
myriad,1
tribes,1
Scandinavia,1
contacts,1
them.[42],1
1000,1
(nominative,1
singular),1
ending,1
(present,1
plural):,1
Foxas,1
habbað,1
holu,1
heofonan,1
fuglas,1
nest,1
Fox-as,1
habb-að,1
hol-u,1
heofon-an,1
fugl-as,1
nest-∅,1
fox-nom.pl,1
have-prs.pl,1
hole-acc.pl,1
heaven-gen.sg,1
bird-nom.pl,1
nest-acc.pl,1
"""Foxes",1
heaven,1
"nests""[43]",1
Influence,1
oldest,1
1096,1
third-oldest,1
1209,1
Englischmen,1
þeyz,1
hy,1
hadde,1
fram,1
bygynnyng,1
þre,1
"speche,",1
"Souþeron,",1
"Northeron,",1
Myddel,1
speche,1
myddel,1
"lond,",1
Noþeles,1
comyxstion,1
"mellyng,",1
furst,1
"Danes,",1
afterward,1
menye,1
contray,1
longage,1
ys,1
"asperyed,",1
som,1
vseþ,1
"wlaffyng,",1
"chyteryng,",1
"harryng,",1
garryng,1
grisbytting.,1
"Although,",1
"beginning,",1
Englishmen,1
manners,1
"southern,",1
midlands,1
intermingling,1
"mixing,",1
Danes,1
amongst,1
"arisen,",1
"stammering,",1
"chattering,",1
"snarling,",1
grating,1
gnashing.,1
"Trevisa,",1
c.,1
1385[44],1
transformed,1
arbitrarily,1
conquest,1
Conqueror,1
1200,1
1450.,1
"First,",1
waves,1
(Viking),1
strongest,1
north-eastern,1
"York,",1
colonisation;,1
norsified,1
Lindsey.,1
After,1
920,1
"CE,",1
Lindsey,1
reincorporated,1
"polity,",1
region.,1
element,1
their),1
h-,1
"(hie,",1
hera).[45],1
"""give"",",1
"""get"",",1
"""sky"",",1
"""skirt"",",1
"""egg"",",1
"""cake"",",1
displacing,1
ones.,1
now-Norsified,1
wave,1
"contact,",1
eventually,1
Anglo-Norman.[24],1
elites,1
"nobles,",1
"politics,",1
legislation,1
domains.[13],1
reconcile,1
inflectionally,1
morphologically,1
similar.,1
instrumental,1
"dropped,",1
indicating,1
regularised,1
"forms,[46]",1
"agreement,",1
making,1
flexible.[47],1
Wycliff'e,1
"1380s,",1
verse,1
written:,1
Foxis,1
"dennes,",1
briddis,1
heuene,1
nestis.[48],1
-n,1
"retained,",1
none,1
integrating,1
features;,1
transition,1
1500.,1
"Tales,",1
Malory's,1
Le,1
Morte,1
d'Arthur.,1
"period,",1
"proliferated,",1
authors,1
Chaucer.[49],1
Graphic,1
shifted,1
i:,1
u:,1
breaking,1
shifting,1
(1500–1700).,1
characterised,1
"(1350–1700),",1
"simplification,",1
standardisation.,1
"shift,",1
triggered,1
subsequent,1
system.,1
Mid,1
broken,1
diphthongs.,1
bite,1
beet,1
boot,1
today.,1
irregularities,1
retains,1
languages.[50][51],1
rise,1
"prestige,",1
reign,1
"1430,",1
Court,1
Westminster,1
"documents,",1
"Standard,",1
Midlands.,1
"1476,",1
Caxton,1
English.[52],1
Literature,1
commissioned,1
sounded,1
/kn,1
ɡn,1
sw/,1
"knight,",1
"gnat,",1
sword,1
pronounced.,1
reader,1
might,1
quaint,1
archaic,1
English.[53],1
1611,1
Version,1
"Bible,",1
"says,",1
Foxes,1
ayre,1
"nests.""[43]",1
exemplifies,1
effects,1
(replacement,1
non-possessive,1
"genitive),",1
(ayre),1
replacements,1
(bird,1
"""nestling""",1
OE,1
fugol).[43],1
Spread,1
18th,1
geopolitical,1
dominance.,1
"Commerce,",1
"technology,",1
"diplomacy,",1
"art,",1
contributed,1
truly,1
facilitated,1
communication.[54][4],1
regions.,1
When,1
obtained,1
"independence,",1
newly,1
multiple,1
opted,1
avoid,1
inherent,1
promoting,1
above,1
others.[55][56][57],1
cultural,1
superpower,1
"has,",1
BBC[58],1
"broadcasters,",1
planet,1
faster.[59][60],1
21st,1
ever,1
been.[61],1
explicit,1
"published,",1
state-sponsored,1
publications.,1
1755,1
Samuel,1
norms.,1
"1828,",1
Noah,1
establish,1
standard.,1
"stigmatised,",1
quick,1
classes.[62],1
(it,1
"her,",1
"whom),",1
fixed.[62],1
universalised.,1
(Earlier,1
"""do""",1
does;,1
obligatory.[63],1
"Now,",1
standardised.),1
spreading,1
common.,1
Regularisation,1
slowly,1
dreamed,1
"dreamt),",1
analytical,1
alternatives,1
polite,1
politer).,1
undergoing,1
fuelled,1
presence,1
power.[64][65][66],1
2017,1
Majority,1
Co-official,1
Secondary,1
20%,1
facto,1
Microdata,1
Area,1
"Rico,",1
"2016,",1
400,1
1.1,1
language.[67],1
continent,1
oceans.[68],1
"circle""[69]",1
jointly,1
just,1
solely,1
settlers.,1
populated,1
meet,1
residents,1
2021,1
linguist,1
model.[69],1
"purposes,",1
model,1
time.[70],1
circle),1
"Zealand,",1
"are,",1
descending,1
231,1
"million),[71]",1
(60,1
"million),[72][73][74]",1
(19,1
"million),[75]",1
"million),[76]",1
(4.8,1
"million),[77]",1
(4.2,1
"million),",1
(3.7,1
million).[78],1
"parents,",1
neighbourhoods,1
workplaces.[79],1
provide,1
base,1
spreads,1
world.[70],1
Estimates,1
numbers,1
foreign-language,1
470,1
"billion,",1
defined.[10],1
estimates,1
outnumber,1
ratio,1
1.[80],1
"Philippines,[81]",1
"Jamaica,[82]",1
"Pakistan,",1
"Singapore,[83]",1
Nigeria[84][85],1
proportion,1
domestic,1
routine,1
interactions,1
government.[86],1
Those,1
millions,1
continua,1
ranging,1
version,1
grow,1
day-to-day,1
listening,1
attend,1
schools,1
medium,1
instruction.,1
parents,1
"influenced,",1
learners.[79],1
"countries,[79]",1
outer-circle,1
countries.[79],1
"Poland,",1
"China,",1
"Brazil,",1
"Germany,",1
"Japan,",1
"Indonesia,",1
"Egypt,",1
"circle"".[87]",1
debatable,1
time.[86],1
Netherlands,1
"Europe,",1
nearly,1
"universal,",1
"it,[88]",1
routinely,1
foreigners,1
education.,1
boundary,1
"circle"".",1
unusual,1
language.[89],1
"circle,",1
interaction,1
decision,1
language.[90],1
"communication,",1
encounter,1
varieties.[91],1
Very,1
mathematics,1
sciences.[92],1
Pluricentric,1
Pie,1
chart,1
substantially,1
outnumbered,1
second-language,1
(not,1
counted,1
chart).,1
(64.3%),1
(16.7%),1
(5.3%),1
(4.7%),1
(1.3%),1
(1.1%),1
(1%),1
(5.6%),1
pluricentric,1
means,1
authority,1
language.[93][94][95][96],1
custom,1
regulation.,1
broadcasters,1
identifiable,1
"accents,[97]",1
newsreader,1
scripts,1
maintained,1
purely,1
consensus,1
oversight,1
organisation.[98],1
broadcasting.,1
radio,1
world.[99],1
"styles,",1
choice,1
non-technical,1
registers.[100],1
helped,1
Zealand.[101],1
ancestry,1
rapidly,1
arrival.,1
Now,1
monolingual,1
"speakers,[71][102]",1
state,1
"governments,",1
five,1
territorial,1
governments,1
"US,",1
never,1
federal,1
level.[103][104],1
Study,1
subject[105],1
No,1
ceased,1
"language""",1
belonging,1
ethnically,1
English.[106][107],1
country-by-country,1
internally,1
practical,1
ideological,1
reasons.[108],1
"""Afro-Saxon""",1
community,1
unites,1
countries.[109],1
decolonisation,1
proceeded,1
1950s,1
"1960s,",1
former,1
reject,1
setting,1
policies.[56][57][110],1
view,1
Indians,1
gone,1
colonialism,1
"progress,",1
India.[111],1
"literature,",1
annually,1
UK.[112],1
numbering,1
couple,1
hundred-thousand,1
"people,",1
5%,1
India.[113][114],1
claimed,1
2004,1
"that,",1
"speakers,",1
"world,[115]",1
"uncertain,",1
concluding,1
India.[116],1
"franca,[59][117]",1
regarded,1
language.[118][119],1
newspaper,1
"telecommunications,",1
"trade,",1
"entertainment,",1
diplomacy.[119],1
"treaty,",1
basis,1
controlled,1
languages[120],1
Seaspeak,1
"Airspeak,",1
seafaring[121],1
aviation.[122],1
"research,",1
field.[123],1
Treaty,1
Versailles,1
negotiations,1
1919.[124],1
foundation,1
"II,",1
pre-eminent[125],1
relations.[126],1
Nations.[127],1
"organisations,",1
Olympic,1
"Committee,",1
organisation.,1
Trade,1
"Association,",1
"(ASEAN),[60]",1
Asia-Pacific,1
Cooperation,1
(APEC),1
organisation's,1
members,1
Union,1
(EU),1
allows,1
designate,1
practice,1
organisations.[128],1
currently,1
language.[59][60],1
"EU,",1
nineteen,1
twenty-five,1
(that,1
Malta).,1
2012,1
poll,1
(conducted,1
"EU),",1
38,1
respondents,1
said,1
enough,1
"Ireland),",1
respondents.[129],1
requirement,1
occupations,1
professions,1
medicine[130],1
computing.,1
journal,1
indexed,1
Chemical,1
Abstracts,1
1998,1
90,1
1996,1
82,1
humanities,1
1995.[131],1
emphasis,1
domain,1
interest.,1
trademarked,1
Globish,1
subset,1
(about,1
1500,1
designed,1
highest,1
grammar.[132],1
Simple,1
increased,1
assimilated,1
vocabularies,1
concerns,1
"death,[133]",1
claims,1
"imperialism,[134]",1
provoked,1
resistance,1
however,1
increase,1
opportunities,1
better,1
employment,1
improved,1
lives.[135],1
scholars[who?],1
mention,1
possibility,1
divergence,1
unintelligible,1
outcome,1
unifies,1
world.[136],1
wider,1
world.[137],1
Thus,1
grown,1
proposed,1
Esperanto.[138][139],1
phonetics,1
"another,",1
interfering,1
affects,1
"meaning),",1
consists,1
phonemes.[140],1
overview,1
describes,1
(GA).,1
(See,1
below.),1
Alphabet,1
(IPA).[141][142][143],1
phonemes.,1
valid,1
"English,[144]",1
RP.[145],1
Labial,1
Dental,1
Alveolar,1
Post-,1
Palatal,1
Velar,1
Glottal,1
Nasal,1
m,1
n,1
ŋ,1
Plosive,1
p,1
b,1
t,1
d,1
k,1
ɡ,1
Affricate,1
Fricative,1
f,1
v,1
θ,1
ð,1
ʃ,1
ʒ,1
h,1
Approximant,1
ɹ*,1
j,1
w,1
Lateral,1
approx.,1
*,1
Conventionally,1
transcribed,1
"table,",1
"(stops,",1
"affricates,",1
fricatives),1
"pairs,",1
"b/,",1
/tʃ,1
"dʒ/,",1
/s,1
(strong),1
(weak).,1
"obstruents,",1
s/,1
muscular,1
tension,1
breath,1
force,1
/b,1
voiceless.,1
Lenis,1
partly,1
"utterances,",1
/p/,1
articulatory,1
acoustic,1
[pʰ],1
unaspirated,1
unreleased,1
[p̚],1
pre-glottalised,1
[ʔp],1
syllable.,1
single-syllable,1
"word,",1
shortened:,1
"(phonetically,",1
phonemically),1
below).[146],1
bin,1
"[b̥ɪˑn],",1
"[əˈbaʊt],",1
[pʰɪn];,1
spin,1
[spɪn];,1
happy,1
[ˈhæpi];,1
[nɪp̚],1
[nɪʔp],1
lateral,1
approximant,1
"/l/,",1
allophones,1
(pronunciation,1
variants):,1
"[l],",1
"light,",1
velarised,1
"[ɫ],",1
full.[147],1
cases.[148],1
[laɪt],1
"[fʊɫ],",1
[ɫaɪt],1
sonorants,1
(liquids,1
"/l,",1
r/,1
nasals,1
"/m,",1
ŋ/),1
devoice,1
"obstruent,",1
word.[149],1
clay,1
[kl̥eɪ̯];,1
snow,1
"[sn̥əʊ̯],",1
[sn̥oʊ̯],1
paddle,1
"[ˈpad.l̩],",1
button,1
[ˈbʌt.n̩],1
varies,1
deal,1
detectable,1
speaker's,1
lists,1
compiled,1
linguists.,1
Alphabet;,1
publications.[150],1
Monophthongs,1
iː,1
i,1
ɪ,1
ɛ,1
bed,1
æ,1
bra,1
box,1
"ɔ,",1
cloth,1
ɔː,1
paw,1
uː,1
u,1
food,1
ʊ,1
ʌ,1
ɜː,1
ɜɹ,1
bird,1
ə,1
comma,1
Closing,1
eɪ,1
əʊ,1
oʊ,1
road,1
aɪ,1
cry,1
aʊ,1
cow,1
ɔɪ,1
Centring,1
ɪə,1
ɪɹ,1
peer,1
eə,1
ɛɹ,1
pair,1
ʊə,1
ʊɹ,1
poor,1
phonemic;,1
triangular,1
colon,1
⟨ː⟩,1
[niːd],1
[bɪd].,1
non-distinctive.,1
phonetically,1
/t,1
"f/,",1
/d,1
v/,1
syllables:,1
"thus,",1
"[rɪtʃ],",1
neat,1
"[nit],",1
safe,1
[seɪ̯f],1
ridge,1
"[rɪˑdʒ],",1
"[niˑd],",1
save,1
"[seˑɪ̯v],",1
[laɪ̯t],1
lie,1
[laˑɪ̯].,1
cue,1
fortis.[151],1
occurs,1
quality,1
stem-final,1
positions.[152][153],1
/ɪ/,1
"positions,",1
rabbit,1
abbot,1
rhyme,1
Lenin,1
Lennon,1
"homophonous,",1
merger.[154],1
/ɜr/,1
/ər/,1
r-coloured,1
"[ɚ],",1
[ˈfɚðɚ],1
"/ˈfɜrðər/),",1
[ˈfəːðə],1
/ˈfɜːðə/).[155],1
Phonotactics,1
nucleus,1
consisting,1
sound.,1
Syllable,1
onset,1
coda,1
(start,1
end),1
optional.,1
"sounds,",1
sprint,1
"/sprɪnt/,",1
"five,",1
dialects),1
angsts,1
/aŋksts/.,1
gives,1
"(CCC)V(CCCCC),",1
C,1
represents,1
vowel;,1
strengths,1
/strɛŋkθs/,1
onsets,1
codas,1
"restricted,",1
appear.,1
Onsets,1
clusters:,1
play;,1
fly,1
sly;,1
stay;,1
string.[156],1
nasal,1
allowed,1
codas.,1
"voicing,",1
sibilants,1
plosives,1
point,1
prohibited.,1
"Furthermore,",1
distributions:,1
/h/,1
syllable-initial,1
"position,",1
/ŋ/,1
syllable-final,1
position.[157],1
"Stress,",1
rhythm,1
Intonation,1
(linguistics),1
Certain,1
"stressed,",1
unstressed.,1
"duration,",1
"intensity,",1
pitch.,1
louder,1
"syllables,",1
not.[158],1
non-stressed,1
"phonemic,",1
stress.,1
"instance,",1
contract,1
(/ˈkɒntrækt/,1
KON-trakt),1
"noun,",1
(/kənˈtrækt/,1
kən-TRAKT),1
meanings,1
"""reduce",1
"size"")",1
verb.[159][160][161],1
connected,1
reduction:,1
unreduced,1
"/ɒ/,",1
/ə/.,1
receives,1
"unit,",1
corresponding,1
two:,1
burnout,1
(/ˈbɜːrnaʊt/),1
burn,1
(/ˈbɜːrn,1
"ˈaʊt/),",1
hotdog,1
(/ˈhɒtdɒɡ/),1
hot,1
(/ˈhɒt,1
ˈdɒɡ/).[162],1
"rhythm,",1
stress-timed,1
amount,1
equal.[163],1
"longer,",1
(syllables,1
stresses),1
shortened.,1
shortening,1
causes,1
quality:,1
reduction.[164],1
Regional,1
features[165],1
unrounded,1
/ɜːr/,1
[ɚ],1
fool–full,1
flapping,1
(/r/-dropping,1
vowels),1
"/æ,",1
ɛ/,1
/l/,1
[ɫ],1
/ɑːr/,1
low,1
Lexical,1
THOUGHT,1
/ɔː/,1
/ɔ/,1
CLOTH,1
lot–cloth,1
LOT,1
PALM,1
/ɑː/,1
BATH,1
TRAP,1
non-English-speaking,1
(AmE).,1
internationally.,1
"""Varieties",1
"features"".[165]",1
undergone,1
few.,1
"Shift,",1
slightly,1
results.,1
Cities,1
produced,1
landscapes,1
accents.[166],1
fewer,1
phones,1
conservative,1
[ʍ],1
whine,1
[w],1
"wine,",1
"[w],",1
wine–whine,1
merger.,1
unvoiced,1
/x/,1
loch,1
/lɔx/,1
lock,1
/lɔk/.,1
"""h-dropping""",1
"/h/,",1
th-stopping,1
th-fronting,1
"/θ,",1
"ð/,",1
replace,1
labiodental,1
"/f,",1
v/.[167][168],1
"yod-dropping,",1
"yod-coalescence,",1
clusters.[169][page,1
coda).,1
pronounces,1
loses,1
elide,1
keep,1
GA.[170],1
ɔː/.,1
"ɔ/,[171]",1
ɑ/.[172],1
"addition,",1
dialect.,1
"""Dialects",1
occur.,1
morphosyntactic,1
alignment.,1
"though,",1
abandoned,1
favour,1
morphological,1
class.,1
classes:,1
"adverbs,",1
(including,1
"articles),",1
conjunctions.,1
analyses,1
subdivide,1
subordinators,1
"coordinators,",1
interjections.[173],1
"do,",1
wh-movement,1
(fronting,1
wh-),1
verbs.[174],1
persist,1
irregularly,1
ablaut,1
changing,1
"stem,",1
speak/spoke,1
foot/feet),1
affixation,1
"love/loved,",1
hand/hands).[175],1
Vestiges,1
"(he/him,",1
who/whom),1
be.[175],1
word-classes,1
exemplified,1
sample,1
sentence:[176],1
chairman,1
committee,1
loquacious,1
politician,1
clashed,1
violently,1
meeting,1
started.,1
Prep.,1
Adj.,1
Advb.,1
derivation,1
compounding.,1
semantically,1
(names),1
concrete,1
abstract,1
grammatically,1
nouns.[177],1
"-s,",1
Mass,1
pluralised,1
"classifier,",1
loaf,1
"bread,",1
loaves,1
bread.[178],1
"cat,",1
"cats,",1
dogs,1
Irregular,1
"woman,",1
"foot,",1
"ox,",1
"knife,",1
mouse,1
"men,",1
"women,",1
"feet,",1
"oxen,",1
"knives,",1
mice,1
Possession,1
"suffix),",1
of.,1
Historically,1
reserved,1
inanimate,1
"clear,",1
inanimates.,1
Orthographically,1
separated,1
apostrophe.,1
If,1
apostrophe,1
-s.[174],1
constructions:,1
-s:,1
woman's,1
husband's,1
of:,1
husband,1
(NPs),1
depend,1
"determiners,",1
"quantifiers,",1
adjectives.[179],1
"short,",1
"red,",1
"tall,",1
all),1
specifiers,1
that).,1
tie,1
"NP,",1
"and,",1
tall,1
trousers,1
skinny,1
wife,1
spectacles,1
(this,1
"conjunctions,",1
"specifiers,",1
modifiers).,1
Regardless,1
"length,",1
unit.[174],1
lead,1
"ambiguity,",1
entire,1
President,1
India's,1
"wife,",1
President.,1
precede,1
"definiteness,",1
one.,1
"interlocutor,",1
specified,1
known.,1
"Quantifiers,",1
"one,",1
quantity,1
"determiner,",1
(sg.),1
men,1
(pl.).,1
phrase.[180],1
Adjectives,1
"big,",1
"interesting,",1
denoting,1
referents,1
car).,1
"modifiers,",1
determiners.[181],1
predicative,1
complements,1
happy).,1
"modify,",1
do.,1
"girls,",1
positive,1
"unmarked,",1
-er,1
-est,1
"girl,",1
smallest.,1
suppletive,1
superlative,1
"better,",1
best.,1
comparatives,1
happier,1
"happy,",1
happiest,1
happy.[182],1
regarding,1
expense,1
form.[183],1
"each,",1
"some,",1
"which,",1
occurring,1
indefinite.[184],1
inflect,1
comparison.,1
"Pronouns,",1
conserve,1
inflection.,1
difference,1
"(I/me,",1
"he/him,",1
"she/her,",1
"we/us,",1
they/them),1
animateness,1
pronouns),1
she/her,1
"[feminine],",1
"[epicene],",1
he/him,1
[masculine]).[185][186],1
corresponds,1
previous,1
"patient,",1
direct,1
"verb),",1
dative,1
recipient,1
indirect,1
verb).[187][188],1
otherwise,1
used.[189],1
grammarians,1
Sweet[190],1
Jespersen[191],1
noted,1
correspond,1
Latin-based,1
"grammars,",1
labels,1
calling,1
respectively.,1
exist,1
forms;,1
specifying,1
"chair),",1
chair,1
mine).[192],1
address,1
old,1
familiar,1
thou,1
acquired,1
pejorative,1
inferior,1
tinge,1
abandoned).,1
singular:,1
Plural,1
"(you,",1
"your,",1
yours),1
(except,1
form:,1
yourself/yourselves),1
y'all,1
(Vernacular),1
youse,1
ye,1
Hiberno-English).,1
"person,",1
"their,",1
"theirs,",1
themselves),1
plural.,1
(sometimes,1
singular-specific,1
themself),1
serve,1
gender-neutral,1
pronouns.,1
accepted,1
LGBT,1
culture.[185][193][194],1
Person,1
Subjective,1
Objective,1
Dependent,1
Independent,1
Reflexive,1
me,1
mine,1
myself,1
yourself,1
he/she/it/they,1
him/her/it/them,1
his/her/its/their,1
his/hers/its/theirs,1
himself/herself/itself/themself/themselves,1
us,1
ours,1
ourselves,1
yourselves,1
theirs,1
Pronouns,1
deictically,1
anaphorically.,1
points,1
identifying,1
situation—for,1
identifies,1
"speaker,",1
"you,",1
addressee.,1
Anaphoric,1
entity,1
"audience,",1
told,1
that.,1
"""he",1
sent,1
"himself""",1
"""she",1
braced,1
herself,1
"impact"").[195]",1
(PP),1
"dog,",1
"friend,",1
"school,",1
England.[196],1
describe,1
"movement,",1
"place,",1
"entities,",1
introducing,1
verbs.[196],1
"recipient,",1
Object,1
give.,1
Traditionally,1
governed,1
"preceded,",1
causing,1
"""with",1
"her"",",1
"""to",1
"me"",",1
"""for",1
"us"".",1
grammars,1
(2002:598–600),1
phrases.[citation,1
Verbs,1
subjects.[182],1
paired,1
"past,",1
"aspects,",1
moods.,1
sentence.[197][198],1
(past),1
participle.[199],1
"conjugation,",1
first-person,1
"am,",1
second-person,1
plurals.,1
being.,1
Inflection,1
Strong,1
3rd,1
sg.,1
loves,1
took,1
(infinitive),1
Gerund–participle,1
loving,1
Past,1
"Tense,",1
(preterite),1
non-past.,1
"-ed,",1
-t,1
stem,1
vowel.,1
non-past,1
unmarked,1
-s.[197],1
runs,1
forms.[200],1
periphrastically,1
shall.[201],1
near,1
"(""going-to",1
"future"").[202]",1
Future,1
aspectual,1
"be,",1
non-perfect,1
vs.,1
"running),",1
tenses,1
running),1
running).[203],1
"mood,",1
"auxiliaries,",1
"will,",1
"could,",1
"might,",1
"would,",1
should.,1
subjunctive,1
"-s),",1
subjunctive:,1
day;,1
Run!).[201],1
infinitive,1
"to,",1
Finite,1
treated,1
clause.[204],1
"leave,",1
"see,",1
leave,1
infinitive.,1
Phrasal,1
makes,1
frequent,1
root,1
particle,1
predicate.,1
fused,1
word.,1
Examples,1
ask,1
give,1
"together,",1
hang,1
specialised,1
restricted,1
extrapolated,1
lay,1
off,1
terminate,1
someone's,1
employment).[205],1
spite,1
"meaning,",1
"grammarians,",1
"(2002:274),",1
type,1
refrain,1
term,1
"""phrasal",1
"verb"".",1
"Instead,",1
"complement,",1
i.e.,1
woke,1
morning,1
mountains,1
Adverbs,1
action,1
providing,1
occurs.[174],1
appending,1
-ly.,1
walked,1
"quickly,",1
quick.,1
Syntax,1
sat,1
"mat,",1
(a,1
"phrase),",1
"""sat"",",1
"""on",1
"mat""",1
"""the",1
"mat"",",1
"""on"".",1
moderately,1
analytic.[206],1
conveying,1
meaning.,1
"polarity,",1
voice,1
moved,1
verb-second,1
(V2),1
exclusively,1
(SVO).[207],1
creates,1
hoped,1
order.[208],1
roles,1
verb:,1
exception,1
"pronoun,",1
doubly,1
"marked,",1
"inflection,",1
form.[209],1
masculine,1
pronoun:,1
He,1
hit,1
objects,1
(IO),1
ditransitive,1
placed,1
(S,1
IO,1
"O),",1
Jane,1
Jane.[210],1
Clause,1
"turn,",1
Phrases).,1
"constituents,",1
NPs,1
PPs.,1
matrix,1
clause),1
Subordinate,1
"lying,",1
"think,",1
lying.,1
subordinating,1
conjunction,1
omitted.[211],1
modifier,1
specifier,1
clause:,1
specifies,1
"letter,",1
"whose,",1
omitted.)[212],1
clauses.[213],1
"Do-support,",1
"tense,",1
"aspect,",1
mood.,1
"bone,",1
bone,1
not.,1
"focus,",1
declarative,1
serves,1
"emphasis,",1
"""I",1
shut,1
"fridge.""",1
inverted,1
referred,1
permit,1
negating,1
ordinary,1
not—it,1
added,1
copular),1
"required,",1
"used,",1
(don't),1
know.,1
applies,1
requiring,1
"inversion,",1
questions—inversion,1
involve,1
say,1
*Know,1
him?;,1
him?[214],1
Negation,1
done,1
contracted,1
-n't,1
attaching,1
be.,1
Just,1
don't,1
correct,1
answer,1
"him?,",1
English.[215],1
Passive,1
rephrases,1
omitted,1
phrase.,1
"get,",1
passives,1
get.,1
putting,1
sees,1
gets,1
her).[216],1
yes–no,1
questions,1
wh-questions,1
subject–auxiliary,1
(Am,1
"tomorrow?,",1
"eat?),",1
(Do,1
"her?,",1
go?).,1
(wh-words;,1
"what,",1
"where,",1
"when,",1
"why,",1
how),1
"see?,",1
(When,1
wh-word,1
"subject,",1
occurs:,1
Who,1
cat?.),1
question's,1
"theme,",1
To,1
house,1
night?.,1
variant,1
contexts.[217],1
subject-prominent,1
(topic),1
(comment).,1
strict,1
means.,1
doing,1
"construction,",1
bee.,1
cleft,1
dummy,1
"stung,",1
bee.[218],1
Dummy,1
impersonal,1
raining),1
existential,1
(there,1
cars,1
street).,1
informationally,1
vacuous,1
"subjects,",1
maintain,1
syntax.,1
Focus,1
emphasise,1
piece,1
salient,1
allocating,1
focal,1
constituent.,1
(emphasising,1
wasp,1
(contrasting,1
"possibility,",1
boy).[219],1
Topic,1
focus,1
"dislocation,",1
preposing,1
postposing,1
item,1
focused,1
emphasises,1
"preposition,",1
"postposition,",1
reference,1
"""afterthought"".[220]",1
anaphora,1
exactly,1
refers,1
"interlocutors,",1
locate,1
event).[221],1
"oh,",1
signal,1
progression,1
create,1
cohesion.,1
sentences.,1
stance,1
attitude,1
"said,",1
true!,1
way!,1
"disbelief),",1
boy!,1
I'm,1
hungry,1
emphasis).,1
characteristic,1
registers.[222],1
stated,1
"170,000",1
"220,000",1
obsolete,1
counted;,1
estimate,1
edition,1
1989.[223],1
half,1
quarter,1
seventh,1
words—but,1
presumably,1
species,1
"names,",1
"terminology,",1
botanical,1
"terms,",1
prefixed,1
suffixed,1
"jargon,",1
"use,",1
acronyms.[224],1
Due,1
adopts,1
sources.,1
"lexicographers,",1
formally,1
compile,1
"dictionaries,",1
"both,",1
impeded,1
comprehensive,1
good-quality,1
"corpora,[225]",1
collections,1
passages.,1
growth,1
dates,1
corrected,1
computerised,1
analysis,1
corpus,1
available.[224][226],1
formation,1
processes.,1
"conversion,[227]",1
"role,",1
nominal,1
"compounding,[224][226]",1
producing,1
babysitter,1
ice,1
cream,1
homesick.[227],1
derivational,1
suffixes,1
"(-hood,",1
"-ness,",1
-ility),1
derive,1
origin),1
origin).,1
Formation,1
"neologisms,",1
and/or,1
optometry),1
determine,1
neologism,1
originated.,1
"reason,",1
lexicographer,1
Philip,1
Gove,1
attributed,1
"""international",1
"vocabulary""",1
(ISV),1
compiling,1
Webster's,1
(1961).,1
"acronyms,[228]",1
abbreviations,1
"NATO,",1
laser.,1
Lists,1
Source,1
vocabulary[11][229],1
(Old),1
Anglo-French,1
(Old/Middle,1
Dutch),1
(26%),1
languages/unknown,1
Derived,1
names,1
(4%),1
besides,1
forming,1
commonplace,1
"1,000",1
years.[230],1
Germanic.[231][232],1
English.[224],1
loanwords.[233],1
consequences,1
"""Latinate""",1
(derived,1
"especially,",1
Latin).,1
periods,1
one-third,1
English.[234],1
Anthony,1
Lacoudre,1
"40,000",1
understood,1
orthographical,1
speakers.[235],1
Words,1
entered,1
egg,1
knife.[236],1
directly,1
development.[226][224],1
Greek.,1
"sciences,",1
"philosophy,",1
mathematics.[237],1
gain,1
"(""loan",1
"translations"")",1
ancestral,1
60%,1
English.[238],1
registers;,1
"registers,",1
child-directed,1
"speech,",1
tend,1
predominantly,1
"origin,",1
Latinate,1
"legal,",1
"scientific,",1
academic,1
texts.[239][240],1
languages.[234][241],1
comes,1
factors,1
opinion,1
leaders,1
"franca,",1
translated,1
languages.[242],1
pervasive,1
leads,1
conclusion,1
places,1
describing,1
technologies.,1
Among,1
languages.[243],1
"Chinese,",1
"calques,",1
"others,",1
"Japanese,",1
sound-indicating,1
script.[244],1
Dubbed,1
programmes,1
fruitful,1
Europe.[244],1
"alphabet,",1
alphabet).,1
Earlier,1
inscriptions.,1
literary,1
